transaction_id,account_id,txn_type,amount,related_account_id,status,created_at
1218,620,PAYMENT,757.57,,COMPLETED,2024-11-14 21:20:36
1219,912,DEPOSIT,2455.33,,COMPLETED,2023-08-24 12:36:48
1220,717,WITHDRAWAL,1124.94,,COMPLETED,2024-12-01 15:08:40
1221,377,PAYMENT,1882.57,,COMPLETED,2024-01-18 03:46:05
1222,451,TRANSFER,4877.76,396.0,COMPLETED,2023-01-23 18:30:08
1223,4,WITHDRAWAL,2100.96,,COMPLETED,2024-05-01 19:31:37
1224,172,DEPOSIT,658.33,,COMPLETED,2023-03-26 17:55:26
1225,829,PAYMENT,504.59,,COMPLETED,2025-05-23 16:17:23
1226,813,TRANSFER,2402.24,492.0,COMPLETED,2025-01-13 17:59:46
1227,4,REFUND,478.99,,COMPLETED,2023-04-18 18:27:09
1228,20,TRANSFER,4373.5,969.0,COMPLETED,2024-09-30 13:48:03
1229,805,WITHDRAWAL,1828.15,,COMPLETED,2023-04-24 03:56:20
1230,727,PAYMENT,703.18,,PENDING,2023-11-08 11:18:42
1231,567,REFUND,429.26,,PENDING,2024-02-10 11:57:14
1232,876,WITHDRAWAL,1829.38,,COMPLETED,2024-05-10 18:07:54
1233,618,PAYMENT,1571.88,,COMPLETED,2025-04-21 20:03:13
1234,42,DEPOSIT,3994.26,,COMPLETED,2025-05-15 19:09:18
1235,799,REFUND,493.67,,COMPLETED,2025-05-20 15:00:06
1236,530,REFUND,243.67,,COMPLETED,2023-06-13 14:53:47
1237,298,DEPOSIT,3778.6,,COMPLETED,2025-01-04 17:51:08
1238,113,DEPOSIT,4967.14,,COMPLETED,2025-03-04 12:27:51
1239,391,PAYMENT,1534.95,,COMPLETED,2024-04-02 18:29:34
1240,313,TRANSFER,4759.94,797.0,COMPLETED,2023-05-07 23:17:52
1241,169,PAYMENT,1270.76,,COMPLETED,2024-09-01 19:04:16
1242,955,TRANSFER,4366.11,682.0,COMPLETED,2024-11-26 05:11:52
1243,713,DEPOSIT,1748.97,,PENDING,2023-06-28 00:21:10
1244,887,TRANSFER,1939.17,760.0,COMPLETED,2024-10-29 03:47:16
1245,519,PAYMENT,454.87,,COMPLETED,2024-04-15 21:57:29
1246,111,DEPOSIT,1734.18,,COMPLETED,2024-11-29 19:46:48
1247,230,TRANSFER,624.73,440.0,COMPLETED,2024-05-19 08:14:09
1248,375,REFUND,290.57,,COMPLETED,2024-04-20 09:11:43
1249,84,TRANSFER,989.8,462.0,FAILED,2023-02-12 02:35:06
1250,383,PAYMENT,1597.06,,PENDING,2024-04-22 16:59:31
1251,157,WITHDRAWAL,1812.82,,COMPLETED,2024-04-28 08:29:15
1252,470,DEPOSIT,4269.19,,COMPLETED,2024-09-13 13:12:42
1253,980,PAYMENT,1676.06,,COMPLETED,2025-06-12 11:14:52
1254,542,DEPOSIT,1452.79,,COMPLETED,2023-05-30 09:51:59
1255,962,PAYMENT,78.34,,COMPLETED,2023-05-23 05:45:20
1256,598,REFUND,66.11,,FAILED,2024-09-01 15:15:17
1257,838,TRANSFER,3173.83,263.0,COMPLETED,2024-07-22 21:02:50
1258,835,REFUND,34.11,,COMPLETED,2025-02-08 14:39:47
1259,186,PAYMENT,429.12,,COMPLETED,2023-07-22 17:26:28
1260,972,DEPOSIT,3691.84,,PENDING,2025-04-13 20:40:24
1261,928,DEPOSIT,2463.15,,COMPLETED,2024-10-03 14:42:45
1262,979,TRANSFER,4250.17,26.0,COMPLETED,2024-04-29 13:49:37
1263,403,WITHDRAWAL,1430.8,,COMPLETED,2025-05-05 19:07:31
1264,465,WITHDRAWAL,1592.98,,COMPLETED,2024-01-15 22:02:04
1265,825,PAYMENT,1405.21,,COMPLETED,2023-07-01 04:01:31
1266,124,DEPOSIT,3773.72,,COMPLETED,2023-02-13 19:48:27
1267,966,DEPOSIT,4676.15,,COMPLETED,2025-05-18 08:31:25
1268,778,DEPOSIT,730.93,,COMPLETED,2023-12-26 04:22:10
1269,351,PAYMENT,427.44,,COMPLETED,2023-12-16 05:39:56
1270,241,TRANSFER,95.21,868.0,COMPLETED,2024-04-12 11:40:52
1271,129,TRANSFER,4943.0,182.0,COMPLETED,2024-01-13 10:51:50
1272,508,TRANSFER,882.7,74.0,COMPLETED,2024-03-02 23:38:29
1273,565,DEPOSIT,309.74,,FAILED,2023-10-16 10:35:42
1274,769,WITHDRAWAL,1312.79,,COMPLETED,2024-10-08 12:09:38
1275,862,WITHDRAWAL,121.3,,COMPLETED,2023-09-26 19:03:14
1276,581,WITHDRAWAL,1796.54,,COMPLETED,2023-03-09 02:00:53
1277,891,WITHDRAWAL,2081.55,,COMPLETED,2024-09-26 16:09:58
1278,783,DEPOSIT,2345.19,,COMPLETED,2024-08-21 15:15:22
1279,455,DEPOSIT,3283.32,,COMPLETED,2023-07-07 01:03:47
1280,149,DEPOSIT,654.16,,COMPLETED,2024-10-19 04:20:03
1281,607,DEPOSIT,2954.91,,FAILED,2024-06-16 05:03:07
1282,572,DEPOSIT,3739.53,,COMPLETED,2023-03-01 20:47:07
1283,220,WITHDRAWAL,2999.86,,COMPLETED,2024-11-07 15:09:58
1284,359,TRANSFER,542.23,86.0,COMPLETED,2023-05-06 17:04:53
1285,955,WITHDRAWAL,1227.88,,COMPLETED,2024-03-06 21:57:51
1286,469,TRANSFER,2705.26,977.0,COMPLETED,2023-05-24 14:04:46
1287,86,WITHDRAWAL,1762.47,,COMPLETED,2025-05-20 23:55:52
1288,947,TRANSFER,3779.87,255.0,PENDING,2025-05-24 21:41:25
1289,147,DEPOSIT,3015.56,,COMPLETED,2025-05-26 14:21:58
1290,659,WITHDRAWAL,956.6,,COMPLETED,2023-12-17 13:11:15
1291,681,DEPOSIT,847.99,,COMPLETED,2023-05-23 20:39:45
1292,901,DEPOSIT,4900.65,,COMPLETED,2024-01-11 10:22:31
1293,433,REFUND,89.94,,FAILED,2024-06-13 21:49:06
1294,782,DEPOSIT,1537.97,,PENDING,2023-08-11 17:19:13
1295,617,PAYMENT,593.86,,COMPLETED,2023-11-10 23:09:33
1296,173,TRANSFER,3490.75,622.0,PENDING,2023-07-22 18:27:50
1297,420,TRANSFER,2577.42,816.0,COMPLETED,2025-04-30 08:22:22
1298,984,DEPOSIT,231.83,,COMPLETED,2023-05-06 20:01:44
1299,263,REFUND,303.06,,COMPLETED,2023-12-26 16:34:37
1300,428,DEPOSIT,3659.07,,COMPLETED,2024-10-12 11:27:05
1301,652,DEPOSIT,1939.82,,PENDING,2024-06-08 23:49:58
1302,476,WITHDRAWAL,2835.33,,COMPLETED,2024-08-25 09:30:41
1303,823,DEPOSIT,1058.63,,COMPLETED,2023-07-04 10:11:30
1304,326,REFUND,349.92,,COMPLETED,2023-05-08 14:21:03
1305,445,TRANSFER,3256.47,610.0,COMPLETED,2023-09-04 19:42:47
1306,498,PAYMENT,639.56,,COMPLETED,2023-10-21 09:54:10
1307,452,DEPOSIT,3037.86,,COMPLETED,2024-07-24 12:48:50
1308,155,WITHDRAWAL,2058.26,,COMPLETED,2024-04-11 11:25:06
1309,394,TRANSFER,1845.96,400.0,COMPLETED,2024-04-14 17:16:39
1310,179,PAYMENT,459.27,,COMPLETED,2024-11-22 09:44:03
1311,450,REFUND,115.0,,PENDING,2024-06-20 04:59:36
1312,936,PAYMENT,359.71,,COMPLETED,2023-07-28 00:49:26
1313,368,TRANSFER,4043.65,122.0,COMPLETED,2024-01-28 16:36:02
1314,830,TRANSFER,1445.88,328.0,COMPLETED,2025-01-06 17:27:24
1315,62,DEPOSIT,4735.23,,COMPLETED,2024-04-29 23:14:37
1316,412,PAYMENT,1358.85,,COMPLETED,2024-06-30 14:12:27
1317,653,TRANSFER,4255.67,568.0,COMPLETED,2023-05-18 16:39:42
1318,315,DEPOSIT,2592.15,,COMPLETED,2025-02-27 16:23:55
1319,157,DEPOSIT,2859.43,,COMPLETED,2024-11-06 19:23:51
1320,865,TRANSFER,1882.25,932.0,COMPLETED,2024-10-07 03:01:35
1321,722,WITHDRAWAL,1384.2,,COMPLETED,2025-02-23 05:03:49
1322,422,PAYMENT,1009.44,,COMPLETED,2025-04-30 17:47:16
1323,510,WITHDRAWAL,2161.03,,PENDING,2023-02-06 17:03:14
1324,279,WITHDRAWAL,2576.61,,PENDING,2025-01-20 19:52:01
1325,484,PAYMENT,1692.04,,COMPLETED,2023-08-17 21:14:52
1326,100,TRANSFER,4727.09,201.0,COMPLETED,2024-07-15 16:49:18
1327,108,TRANSFER,2793.09,587.0,COMPLETED,2024-01-17 14:46:51
1328,12,REFUND,214.87,,COMPLETED,2023-05-31 22:28:40
1329,872,DEPOSIT,2514.14,,COMPLETED,2024-09-27 22:41:36
1330,804,PAYMENT,1398.79,,COMPLETED,2025-02-14 11:50:38
1331,731,DEPOSIT,4165.42,,COMPLETED,2024-03-12 14:59:15
1332,506,TRANSFER,3760.86,299.0,FAILED,2023-09-18 19:57:48
1333,786,REFUND,412.56,,COMPLETED,2024-04-13 11:08:11
1334,627,TRANSFER,259.66,533.0,PENDING,2023-03-21 08:40:22
1335,800,PAYMENT,1529.78,,PENDING,2024-10-17 15:45:07
1336,214,DEPOSIT,4205.07,,COMPLETED,2025-05-09 22:07:45
1337,66,WITHDRAWAL,1149.7,,COMPLETED,2025-02-14 02:47:21
1338,141,WITHDRAWAL,2043.61,,COMPLETED,2023-08-05 04:45:21
1339,917,PAYMENT,587.23,,COMPLETED,2025-01-31 13:39:22
1340,322,DEPOSIT,3703.23,,COMPLETED,2024-03-19 02:24:42
1341,265,PAYMENT,1858.93,,PENDING,2024-09-20 15:11:09
1342,613,PAYMENT,80.5,,COMPLETED,2024-01-23 11:59:31
1343,732,PAYMENT,124.42,,COMPLETED,2023-02-20 18:15:20
1344,548,WITHDRAWAL,1074.6,,COMPLETED,2023-04-05 06:00:28
1345,862,DEPOSIT,1804.94,,COMPLETED,2024-11-20 20:54:35
1346,585,DEPOSIT,2669.03,,COMPLETED,2025-01-24 17:21:24
1347,488,DEPOSIT,2462.69,,COMPLETED,2024-10-18 06:26:47
1348,781,DEPOSIT,2379.96,,COMPLETED,2025-03-21 15:20:35
1349,434,WITHDRAWAL,562.9,,COMPLETED,2024-07-27 16:16:03
1350,137,REFUND,329.86,,COMPLETED,2023-10-22 15:09:11
1351,173,WITHDRAWAL,1313.2,,COMPLETED,2024-08-20 14:42:19
1352,842,DEPOSIT,988.36,,COMPLETED,2023-08-14 02:51:35
1353,470,WITHDRAWAL,1007.02,,COMPLETED,2023-11-16 13:38:39
1354,791,DEPOSIT,2422.51,,COMPLETED,2023-01-12 13:57:47
1355,323,DEPOSIT,2470.89,,COMPLETED,2024-09-30 22:24:29
1356,809,TRANSFER,1658.19,916.0,COMPLETED,2024-03-11 01:14:25
1357,476,WITHDRAWAL,2772.21,,COMPLETED,2024-06-08 20:42:06
1358,462,DEPOSIT,4790.51,,COMPLETED,2023-07-18 08:43:49
1359,157,DEPOSIT,2525.0,,COMPLETED,2024-01-24 15:43:34
1360,291,DEPOSIT,4157.69,,COMPLETED,2023-08-27 02:46:39
1361,708,TRANSFER,2199.93,348.0,COMPLETED,2025-06-12 13:59:37
1362,106,PAYMENT,503.02,,COMPLETED,2025-01-10 07:54:46
1363,609,DEPOSIT,1441.64,,COMPLETED,2024-03-13 02:59:01
1364,319,REFUND,127.44,,COMPLETED,2024-06-27 13:11:59
1365,244,WITHDRAWAL,2352.5,,COMPLETED,2024-05-21 19:05:39
1366,871,WITHDRAWAL,559.94,,FAILED,2024-06-27 12:55:29
1367,701,TRANSFER,786.19,150.0,COMPLETED,2025-02-18 20:56:27
1368,49,DEPOSIT,1001.28,,COMPLETED,2024-08-21 03:08:47
1369,21,TRANSFER,500.13,68.0,COMPLETED,2023-02-07 17:20:41
1370,623,WITHDRAWAL,1907.26,,COMPLETED,2023-04-07 14:04:52
1371,402,WITHDRAWAL,202.82,,COMPLETED,2025-01-21 00:46:27
1372,66,WITHDRAWAL,822.35,,COMPLETED,2024-07-29 20:08:34
1373,419,TRANSFER,1272.49,61.0,COMPLETED,2023-03-30 07:47:38
1374,1,DEPOSIT,3736.54,,COMPLETED,2023-03-27 01:01:16
1375,563,DEPOSIT,3052.28,,COMPLETED,2025-05-16 04:33:12
1376,307,PAYMENT,733.53,,COMPLETED,2023-08-02 19:09:44
1377,124,TRANSFER,3430.66,923.0,COMPLETED,2024-06-03 18:56:41
1378,397,WITHDRAWAL,2433.91,,COMPLETED,2024-09-27 12:54:03
1379,698,WITHDRAWAL,1127.35,,COMPLETED,2024-06-25 00:14:21
1380,258,TRANSFER,481.79,134.0,COMPLETED,2024-12-31 11:51:26
1381,887,TRANSFER,253.14,778.0,COMPLETED,2024-10-05 14:05:12
1382,238,TRANSFER,4631.23,98.0,PENDING,2023-02-05 17:15:19
1383,733,WITHDRAWAL,2181.54,,FAILED,2024-08-02 18:59:25
1384,247,WITHDRAWAL,477.94,,COMPLETED,2024-01-30 11:01:48
1385,497,TRANSFER,1300.0,911.0,COMPLETED,2024-02-17 19:49:00
1386,665,REFUND,447.98,,COMPLETED,2025-02-12 14:47:45
1387,857,DEPOSIT,2208.82,,COMPLETED,2023-02-03 09:35:17
1388,622,PAYMENT,1012.7,,COMPLETED,2023-12-24 05:29:19
1389,711,DEPOSIT,4839.06,,COMPLETED,2024-12-22 11:27:49
1390,671,DEPOSIT,4863.75,,COMPLETED,2024-10-28 23:17:02
1391,979,WITHDRAWAL,2060.39,,COMPLETED,2024-01-22 21:22:13
1392,98,DEPOSIT,3766.1,,COMPLETED,2025-03-24 15:22:49
1393,933,WITHDRAWAL,1829.51,,COMPLETED,2023-07-13 13:42:50
1394,4,DEPOSIT,1128.15,,COMPLETED,2023-06-11 22:34:59
1395,947,WITHDRAWAL,1521.38,,COMPLETED,2024-07-18 22:43:46
1396,315,WITHDRAWAL,676.6,,COMPLETED,2023-10-22 18:00:14
1397,654,DEPOSIT,1158.45,,COMPLETED,2023-09-19 21:07:16
1398,351,DEPOSIT,783.29,,COMPLETED,2024-01-05 06:44:33
1399,166,DEPOSIT,3963.58,,COMPLETED,2023-01-26 10:10:01
1400,303,REFUND,108.94,,COMPLETED,2024-02-14 03:13:28
1401,768,WITHDRAWAL,1823.38,,COMPLETED,2025-03-09 06:52:25
1402,107,PAYMENT,1769.13,,COMPLETED,2023-11-18 07:05:47
1403,166,WITHDRAWAL,1842.22,,COMPLETED,2024-09-03 23:29:00
1404,75,TRANSFER,101.52,426.0,COMPLETED,2023-11-12 17:32:46
1405,337,DEPOSIT,4859.44,,COMPLETED,2025-05-15 04:01:01
1406,930,PAYMENT,1170.69,,COMPLETED,2023-09-05 20:42:17
1407,815,WITHDRAWAL,1968.4,,COMPLETED,2024-12-03 04:53:44
1408,751,TRANSFER,1070.49,526.0,COMPLETED,2023-10-18 18:18:52
1409,326,DEPOSIT,3167.51,,COMPLETED,2024-09-18 09:32:29
1410,470,DEPOSIT,1197.03,,COMPLETED,2024-07-22 18:53:48
1411,440,DEPOSIT,2421.08,,COMPLETED,2024-11-19 16:12:50
1412,547,DEPOSIT,4318.64,,COMPLETED,2023-05-24 21:22:21
1413,584,PAYMENT,369.01,,COMPLETED,2024-05-15 09:30:21
1414,372,DEPOSIT,929.78,,COMPLETED,2025-02-12 16:20:10
1415,721,DEPOSIT,760.44,,COMPLETED,2024-08-03 20:45:42
1416,540,PAYMENT,1941.07,,COMPLETED,2024-10-25 16:06:55
1417,626,DEPOSIT,3764.7,,COMPLETED,2024-11-05 23:22:30
1418,127,WITHDRAWAL,81.73,,COMPLETED,2024-11-30 17:56:26
1419,914,PAYMENT,1870.01,,COMPLETED,2023-06-04 03:56:07
1420,922,DEPOSIT,756.05,,COMPLETED,2024-03-23 20:28:55
1421,16,PAYMENT,28.7,,COMPLETED,2023-03-21 15:02:55
1422,643,TRANSFER,1725.03,840.0,COMPLETED,2023-11-12 05:12:29
1423,172,WITHDRAWAL,1697.3,,COMPLETED,2024-04-27 06:12:01
1424,197,WITHDRAWAL,1447.15,,COMPLETED,2024-12-22 10:04:03
1425,644,TRANSFER,3156.05,154.0,COMPLETED,2025-05-15 10:47:29
1426,57,DEPOSIT,1518.86,,COMPLETED,2023-10-11 14:45:00
1427,494,DEPOSIT,4565.23,,COMPLETED,2023-10-02 00:40:45
1428,508,WITHDRAWAL,1072.86,,COMPLETED,2025-03-30 02:20:23
1429,811,WITHDRAWAL,2654.99,,COMPLETED,2023-03-23 00:39:36
1430,141,WITHDRAWAL,2972.49,,COMPLETED,2023-12-30 20:01:38
1431,339,WITHDRAWAL,1854.78,,COMPLETED,2024-07-11 03:10:52
1432,108,PAYMENT,1212.97,,COMPLETED,2024-07-26 23:16:13
1433,630,WITHDRAWAL,560.47,,COMPLETED,2024-11-08 21:09:45
1434,792,TRANSFER,3142.55,345.0,COMPLETED,2023-07-01 03:00:52
1435,131,DEPOSIT,2521.29,,COMPLETED,2025-02-05 22:54:28
1436,322,PAYMENT,1425.5,,COMPLETED,2024-03-10 22:54:55
1437,3,PAYMENT,1956.32,,COMPLETED,2023-10-29 22:52:29
1438,180,WITHDRAWAL,1183.99,,COMPLETED,2024-01-28 05:47:12
1439,941,REFUND,408.25,,COMPLETED,2023-11-20 20:54:18
1440,508,REFUND,142.85,,COMPLETED,2023-05-23 15:48:37
1441,158,DEPOSIT,1955.84,,COMPLETED,2023-06-01 00:21:10
1442,505,WITHDRAWAL,2919.09,,COMPLETED,2023-01-15 06:30:04
1443,753,WITHDRAWAL,2410.38,,COMPLETED,2023-06-20 01:14:19
1444,300,WITHDRAWAL,1657.03,,COMPLETED,2023-10-06 05:35:06
1445,586,WITHDRAWAL,2467.78,,COMPLETED,2024-03-29 11:35:20
1446,687,TRANSFER,2658.38,930.0,COMPLETED,2024-07-29 12:11:08
1447,895,DEPOSIT,481.89,,COMPLETED,2023-09-23 09:33:51
1448,249,REFUND,13.49,,COMPLETED,2024-05-16 16:32:48
1449,166,PAYMENT,128.56,,COMPLETED,2023-06-09 09:44:09
1450,932,PAYMENT,596.45,,COMPLETED,2024-07-08 03:35:59
1451,653,REFUND,456.91,,COMPLETED,2023-03-10 00:54:49
1452,273,DEPOSIT,732.12,,PENDING,2023-03-25 15:41:32
1453,834,DEPOSIT,3678.75,,COMPLETED,2024-09-29 15:39:22
1454,505,WITHDRAWAL,2110.18,,COMPLETED,2025-03-30 13:39:02
1455,97,WITHDRAWAL,1789.9,,COMPLETED,2024-08-17 05:14:29
1456,180,WITHDRAWAL,255.4,,COMPLETED,2025-02-02 13:53:53
1457,674,PAYMENT,838.82,,COMPLETED,2023-05-11 14:32:24
1458,561,TRANSFER,3753.13,829.0,PENDING,2023-11-01 18:53:08
1459,561,WITHDRAWAL,1025.26,,COMPLETED,2023-11-14 00:06:27
1460,823,DEPOSIT,600.77,,COMPLETED,2023-04-30 04:43:34
1461,760,DEPOSIT,3768.11,,COMPLETED,2023-12-12 04:12:15
1462,14,WITHDRAWAL,1282.39,,PENDING,2025-01-27 03:05:02
1463,540,TRANSFER,4156.12,678.0,COMPLETED,2024-10-21 17:00:56
1464,842,DEPOSIT,4660.68,,COMPLETED,2025-02-24 07:29:29
1465,117,WITHDRAWAL,2934.22,,COMPLETED,2024-12-16 10:40:10
1466,259,WITHDRAWAL,186.87,,COMPLETED,2024-07-03 14:59:03
1467,988,TRANSFER,2818.51,101.0,COMPLETED,2025-05-19 18:54:22
1468,559,WITHDRAWAL,1965.05,,COMPLETED,2023-10-18 03:46:32
1469,453,DEPOSIT,4026.53,,COMPLETED,2023-07-21 10:38:01
1470,240,DEPOSIT,566.78,,COMPLETED,2025-01-10 05:11:10
1471,932,PAYMENT,65.82,,COMPLETED,2023-08-09 07:54:39
1472,642,DEPOSIT,1098.95,,COMPLETED,2023-05-19 21:22:26
1473,371,DEPOSIT,1048.54,,PENDING,2025-06-08 10:31:56
1474,295,DEPOSIT,4884.48,,COMPLETED,2023-01-24 14:49:40
1475,669,REFUND,244.48,,COMPLETED,2023-07-21 02:58:22
1476,118,PAYMENT,26.87,,COMPLETED,2024-09-14 18:58:51
1477,341,REFUND,252.61,,COMPLETED,2023-07-16 04:50:30
1478,465,TRANSFER,4870.56,834.0,COMPLETED,2025-02-23 02:55:24
1479,397,WITHDRAWAL,2229.52,,COMPLETED,2024-01-30 13:24:47
1480,968,PAYMENT,57.13,,COMPLETED,2024-12-28 03:02:26
1481,568,TRANSFER,4267.53,349.0,COMPLETED,2023-05-11 06:10:49
1482,809,WITHDRAWAL,2657.91,,COMPLETED,2023-09-23 22:14:22
1483,858,DEPOSIT,1117.45,,COMPLETED,2025-05-14 06:33:13
1484,174,PAYMENT,330.48,,PENDING,2025-02-07 08:21:14
1485,614,REFUND,306.33,,COMPLETED,2024-03-09 00:18:31
1486,921,WITHDRAWAL,2360.35,,COMPLETED,2024-01-29 07:10:42
1487,429,TRANSFER,4703.7,50.0,COMPLETED,2024-05-13 11:09:20
1488,926,TRANSFER,1233.6,725.0,COMPLETED,2025-06-13 13:00:15
1489,186,TRANSFER,4972.3,124.0,COMPLETED,2023-06-22 05:54:35
1490,176,PAYMENT,625.99,,COMPLETED,2023-06-16 16:59:31
1491,957,PAYMENT,183.46,,COMPLETED,2024-04-09 15:21:32
1492,376,DEPOSIT,1513.26,,COMPLETED,2023-12-25 01:21:37
1493,683,WITHDRAWAL,285.9,,COMPLETED,2024-05-30 14:37:27
1494,924,WITHDRAWAL,2958.71,,FAILED,2025-03-19 11:58:38
1495,914,PAYMENT,1304.08,,COMPLETED,2023-12-13 20:16:47
1496,154,REFUND,246.69,,COMPLETED,2023-08-23 07:07:47
1497,345,WITHDRAWAL,2573.86,,PENDING,2024-12-14 22:19:47
1498,161,WITHDRAWAL,1547.19,,COMPLETED,2023-11-23 02:47:15
1499,376,WITHDRAWAL,2052.96,,COMPLETED,2024-12-19 08:18:04
1500,319,PAYMENT,1982.58,,COMPLETED,2024-01-22 10:59:28
1501,762,DEPOSIT,3963.42,,COMPLETED,2023-11-23 14:31:13
1502,666,DEPOSIT,4272.65,,COMPLETED,2025-04-09 06:04:38
1503,192,TRANSFER,4276.45,273.0,COMPLETED,2023-07-30 07:06:49
1504,550,TRANSFER,1777.24,560.0,COMPLETED,2024-04-29 04:05:50
1505,982,WITHDRAWAL,275.75,,COMPLETED,2023-03-11 00:40:40
1506,472,PAYMENT,406.95,,COMPLETED,2024-09-13 02:33:09
1507,380,WITHDRAWAL,1821.02,,COMPLETED,2023-10-16 05:01:53
1508,886,WITHDRAWAL,849.56,,COMPLETED,2025-01-11 09:26:22
1509,189,PAYMENT,299.57,,COMPLETED,2024-09-21 09:09:29
1510,673,DEPOSIT,3025.33,,COMPLETED,2024-12-13 19:39:33
1511,969,WITHDRAWAL,1301.73,,COMPLETED,2024-06-02 17:55:22
1512,71,DEPOSIT,163.57,,COMPLETED,2023-03-28 13:44:48
1513,504,DEPOSIT,3196.65,,COMPLETED,2025-04-02 01:28:41
1514,92,DEPOSIT,454.46,,COMPLETED,2025-06-02 00:16:57
1515,536,PAYMENT,1054.31,,COMPLETED,2024-09-26 16:26:33
1516,315,DEPOSIT,316.02,,COMPLETED,2024-04-24 16:22:46
1517,510,WITHDRAWAL,2264.46,,COMPLETED,2023-04-04 21:46:59
1518,417,PAYMENT,968.43,,COMPLETED,2025-01-10 08:37:15
1519,938,DEPOSIT,3498.62,,COMPLETED,2023-07-24 03:08:11
1520,821,TRANSFER,4123.93,666.0,COMPLETED,2023-11-09 02:45:48
1521,708,DEPOSIT,3627.48,,COMPLETED,2024-09-21 02:54:54
1522,178,WITHDRAWAL,2959.38,,PENDING,2025-05-24 22:30:20
1523,887,PAYMENT,1468.92,,COMPLETED,2025-01-05 16:27:04
1524,546,PAYMENT,1003.9,,COMPLETED,2023-07-20 16:07:03
1525,952,REFUND,206.16,,COMPLETED,2023-08-30 03:26:43
1526,4,REFUND,471.95,,COMPLETED,2025-01-19 14:32:05
1527,751,WITHDRAWAL,2908.98,,COMPLETED,2024-02-17 08:58:36
1528,266,TRANSFER,978.9,826.0,COMPLETED,2024-01-28 07:58:37
1529,201,TRANSFER,1119.88,258.0,PENDING,2024-06-13 14:13:02
1530,806,TRANSFER,121.14,979.0,COMPLETED,2023-02-27 22:24:01
1531,363,PAYMENT,1009.15,,COMPLETED,2025-06-11 05:26:16
1532,829,WITHDRAWAL,2997.16,,COMPLETED,2023-01-20 19:33:53
1533,420,WITHDRAWAL,1636.55,,COMPLETED,2024-02-06 19:51:42
1534,916,WITHDRAWAL,2780.52,,COMPLETED,2024-08-05 15:34:07
1535,446,DEPOSIT,2994.71,,COMPLETED,2025-03-13 16:10:42
1536,454,DEPOSIT,3315.05,,COMPLETED,2024-03-03 01:22:30
1537,751,DEPOSIT,3120.86,,PENDING,2024-09-24 20:28:08
1538,126,REFUND,403.94,,COMPLETED,2023-02-27 03:27:25
1539,769,DEPOSIT,4665.86,,COMPLETED,2023-11-14 13:16:53
1540,896,PAYMENT,1855.19,,COMPLETED,2025-05-05 10:36:19
1541,528,WITHDRAWAL,2421.49,,COMPLETED,2023-09-05 09:02:51
1542,499,DEPOSIT,3895.56,,COMPLETED,2023-08-14 19:16:03
1543,144,DEPOSIT,2374.39,,COMPLETED,2025-03-14 06:57:30
1544,953,PAYMENT,831.74,,COMPLETED,2023-01-25 17:00:54
1545,834,PAYMENT,797.66,,PENDING,2024-06-19 13:46:08
1546,935,DEPOSIT,1453.84,,COMPLETED,2024-01-22 00:34:08
1547,321,WITHDRAWAL,2709.97,,PENDING,2024-11-15 20:54:33
1548,799,DEPOSIT,4505.93,,COMPLETED,2023-04-30 11:42:15
1549,18,DEPOSIT,3963.03,,COMPLETED,2023-12-22 00:52:27
1550,617,PAYMENT,1203.89,,COMPLETED,2024-08-15 23:21:53
1551,677,REFUND,124.71,,FAILED,2023-10-05 14:28:57
1552,238,TRANSFER,1996.92,66.0,COMPLETED,2024-09-16 16:43:02
1553,684,WITHDRAWAL,2819.39,,COMPLETED,2023-09-30 23:25:53
1554,869,DEPOSIT,4525.65,,COMPLETED,2023-07-28 09:03:49
1555,519,DEPOSIT,3564.62,,COMPLETED,2024-12-16 09:08:42
1556,148,TRANSFER,3932.19,914.0,COMPLETED,2024-03-31 03:03:46
1557,316,PAYMENT,326.52,,COMPLETED,2023-12-31 19:10:53
1558,118,DEPOSIT,2215.23,,COMPLETED,2024-11-17 14:31:14
1559,704,DEPOSIT,3109.59,,COMPLETED,2025-05-28 05:45:34
1560,102,TRANSFER,175.18,879.0,COMPLETED,2024-06-09 20:06:19
1561,538,TRANSFER,3899.07,227.0,COMPLETED,2025-02-12 00:14:00
1562,271,DEPOSIT,2700.32,,COMPLETED,2025-05-19 21:59:12
1563,933,PAYMENT,762.43,,COMPLETED,2023-02-17 11:05:12
1564,66,DEPOSIT,4678.13,,COMPLETED,2024-11-07 00:02:37
1565,755,REFUND,434.13,,COMPLETED,2024-06-10 08:28:29
1566,707,DEPOSIT,752.09,,COMPLETED,2024-11-25 01:26:53
1567,219,DEPOSIT,2496.51,,COMPLETED,2023-03-05 15:04:19
1568,255,WITHDRAWAL,1483.29,,COMPLETED,2023-02-27 00:16:20
1569,97,WITHDRAWAL,1884.53,,COMPLETED,2024-01-06 16:27:03
1570,498,WITHDRAWAL,954.48,,PENDING,2023-05-25 10:36:00
1571,969,DEPOSIT,1528.84,,PENDING,2023-06-24 09:05:10
1572,784,TRANSFER,3052.94,42.0,COMPLETED,2025-05-27 21:13:51
1573,410,REFUND,244.54,,COMPLETED,2024-11-24 06:22:49
1574,648,DEPOSIT,2632.66,,COMPLETED,2025-06-05 16:08:50
1575,152,DEPOSIT,196.3,,COMPLETED,2025-01-18 19:44:25
1576,610,PAYMENT,440.45,,COMPLETED,2023-01-27 10:06:01
